Daily crop growth at site Oensingen in year 1
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,Total_crops,,,,Crop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crop 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,LeafC,StemC,RootC,GrainC,CropID,TDD,GrowthIndex,Water_demand,Water_stress,N_demand,N_stress,LAI,N_from_soil,N_from_air_NH3,N_fixation,Day_N_increase,TotalCropN,DailyCropGrowth,DayLeafGrowth,DayStemGrowth,DayRootGrowth,DayGrainGrowth,DayShootSenes,DayRootSenes,DayGrainSenes,LeafC,StemC,RootC,GrainC,LeafN,StemN,RootN,GrainN,CropID,TDD,GrowthIndex,Water_demand,Water_stress,N_demand,N_stress,LAI,N_from_soil,N_from_air_NH3,N_fixation,Day_N_increase,TotalCropN,DailyCropGrowth,DayLeafGrowth,DayStemGrowth,DayRootGrowth,DayGrainGrowth,DayShootSenes,DayRootSenes,DayGrainSenes,LeafC,StemC,RootC,GrainC,LeafN,StemN,RootN,GrainN,
,degree_C,mm,mm,MJ/m2/d,mm,mm,mm,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,,degree_C,,mm,,,kgN/ha/d,,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgN/ha,kgN/ha,kgN/ha,kgN/ha,,degree_C,,mm,,,kgN/ha/d,,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgN/ha,kgN/ha,kgN/ha,kgN/ha,
  64,      1.25,      0.00,      0.00,     17.39,      1.45,      0.00,      0.82,      0.00,      0.00,      0.00,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  65,      0.40,      0.00,      0.00,     16.50,      1.32,      0.00,      0.70,      0.00,      0.00,      0.00,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  66,      0.75,      0.00,      0.00,     17.08,      1.45,      0.00,      0.73,      0.00,      0.00,      0.00,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  67,      1.15,      0.00,      0.00,     16.90,      1.23,      0.00,      0.59,      0.00,      0.00,      0.00,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  68,      3.00,      0.00,      0.00,     17.13,      1.14,      0.00,      0.53,      0.00,      0.00,      0.00,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  69,      4.30,      0.00,      0.00,     18.01,      1.51,      0.00,      0.67,      0.00,      0.00,      0.00,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  70,      4.00,      0.00,      0.00,     14.37,      1.09,      0.00,      0.46,      0.31,      0.31,      0.15,      0.00,         4,      4.00,      0.00,      0.10,      1.00,      0.01,      1.00,      0.00,      0.01,      0.00,      0.01,      0.01,      0.01,      0.78,      0.31,      0.31,      0.15,      0.00,      0.00,      0.00,      0.00,      0.31,      0.31,      0.15,      0.00,      0.01,      0.01,      0.00,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  71,      7.35,      0.00,      0.00,     14.87,      1.39,      0.00,      0.57,      3.20,      3.20,      1.52,      0.00,         4,     11.35,      0.00,      0.90,      1.00,      0.13,      1.00,      0.00,      0.05,      0.00,      0.08,      0.13,      0.14,      7.15,      2.89,      2.89,      1.37,      0.00,      0.00,      0.00,      0.00,      3.20,      3.20,      1.52,      0.00,      0.06,      0.06,      0.03,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  72,      7.50,      0.00,      0.00,     15.55,      1.99,      0.00,      0.79,      6.15,      6.15,      2.92,      0.00,         4,     18.85,      0.01,      0.92,      1.00,      0.13,      1.00,      0.00,      0.05,      0.00,      0.08,      0.13,      0.28,      7.30,      2.95,      2.95,      1.40,      0.00,      0.00,      0.00,      0.00,      6.15,      6.15,      2.92,      0.00,      0.11,      0.11,      0.05,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  73,      8.20,      0.00,      0.00,     18.65,      1.77,      0.00,      0.68,      9.37,      9.37,      4.45,      0.00,         4,     27.05,      0.01,      1.00,      1.00,      0.14,      1.00,      0.01,      0.06,      0.00,      0.09,      0.14,      0.42,      7.98,      3.22,      3.22,      1.53,      0.00,      0.00,      0.00,      0.00,      9.37,      9.37,      4.45,      0.00,      0.17,      0.17,      0.08,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  74,      7.25,      4.00,      0.00,      3.67,      0.00,      0.00,      0.00,     12.22,     12.22,      5.81,      0.00,         4,     34.30,      0.01,      0.89,      1.00,      0.13,      1.00,      0.01,      0.05,      0.00,      0.08,      0.13,      0.55,      7.05,      2.85,      2.85,      1.35,      0.00,      0.00,      0.00,      0.00,     12.22,     12.22,      5.81,      0.00,      0.22,      0.22,      0.11,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  75,      8.50,      0.00,      0.00,      9.73,      0.53,      0.00,      0.30,     15.56,     15.56,      7.39,      0.00,         4,     42.80,      0.02,      1.04,      1.00,      0.15,      1.00,      0.02,      0.06,      0.00,      0.09,      0.15,      0.70,      8.27,      3.34,      3.34,      1.59,      0.00,      0.00,      0.00,      0.00,     15.56,     15.56,      7.39,      0.00,      0.28,      0.28,      0.13,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  76,      9.90,      0.00,      0.00,     12.45,      1.21,      0.00,      0.67,     19.45,     19.45,      9.24,      0.00,         4,     52.70,      0.02,      1.21,      1.00,      0.17,      1.00,      0.02,      0.07,      0.00,      0.10,      0.17,      0.87,      9.63,      3.89,      3.89,      1.85,      0.00,      0.00,      0.00,      0.00,     19.45,     19.45,      9.24,      0.00,      0.35,      0.35,      0.17,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  77,      9.30,      0.00,      0.00,      9.76,      1.83,      0.00,      0.96,     23.11,     23.11,     10.98,      0.00,         4,     62.00,      0.02,      1.14,      1.00,      0.16,      1.00,      0.03,      0.07,      0.00,      0.10,      0.16,      1.04,      9.05,      3.65,      3.65,      1.74,      0.00,      0.00,      0.00,      0.00,     23.11,     23.11,     10.98,      0.00,      0.42,      0.42,      0.20,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  78,      7.05,      0.00,      0.00,     18.63,      2.63,      0.00,      1.28,     25.88,     25.88,     12.29,      0.00,         4,     69.05,      0.03,      0.86,      1.00,      0.12,      1.00,      0.03,      0.05,      0.00,      0.07,      0.12,      1.16,      6.86,      2.77,      2.77,      1.32,      0.00,      0.00,      0.00,      0.00,     25.88,     25.88,     12.29,      0.00,      0.47,      0.47,      0.22,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  79,      8.15,      0.00,      0.00,     18.68,      1.80,      0.00,      0.82,     29.08,     29.08,     13.81,      0.00,         4,     77.20,      0.03,      1.00,      1.00,      0.14,      1.00,      0.03,      0.06,      0.00,      0.09,      0.14,      1.31,      7.93,      3.20,      3.20,      1.52,      0.00,      0.00,      0.00,      0.00,     29.08,     29.08,     13.81,      0.00,      0.53,      0.53,      0.25,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  80,      7.15,      0.00,      0.00,     18.16,      1.85,      0.00,      0.80,     31.89,     31.89,     15.15,      0.00,         4,     84.35,      0.03,      0.87,      1.00,      0.13,      1.00,      0.04,      0.05,      0.00,      0.08,      0.13,      1.43,      6.95,      2.81,      2.81,      1.33,      0.00,      0.00,      0.00,      0.00,     31.89,     31.89,     15.15,      0.00,      0.58,      0.58,      0.27,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  81,      6.85,      0.00,      0.00,     20.28,      1.87,      0.00,      0.77,     34.58,     34.58,     16.43,      0.00,         4,     91.20,      0.04,      0.84,      1.00,      0.12,      1.00,      0.04,      0.05,      0.00,      0.07,      0.12,      1.55,      6.66,      2.69,      2.69,      1.28,      0.00,      0.00,      0.00,      0.00,     34.58,     34.58,     16.43,      0.00,      0.63,      0.63,      0.30,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  82,      7.60,      0.00,      0.00,     20.77,      2.09,      0.00,      0.82,     37.57,     37.57,     17.85,      0.00,         4,     98.80,      0.04,      0.93,      1.00,      0.13,      1.00,      0.05,      0.05,      0.00,      0.08,      0.13,      1.69,      7.39,      2.99,      2.99,      1.42,      0.00,      0.00,      0.00,      0.00,     37.57,     37.57,     17.85,      0.00,      0.68,      0.68,      0.32,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  83,      8.35,      0.00,      0.00,     20.72,      2.19,      0.00,      0.81,     40.85,     40.85,     19.41,      0.00,         4,    107.15,      0.04,      1.02,      1.00,      0.15,      1.00,      0.05,      0.06,      0.00,      0.09,      0.15,      1.83,      8.12,      3.28,      3.28,      1.56,      0.00,      0.00,      0.00,      0.00,     40.85,     40.85,     19.41,      0.00,      0.74,      0.74,      0.35,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  84,      8.45,      0.00,      0.00,     20.61,      2.49,      0.00,      0.88,     44.17,     44.17,     20.98,      0.00,         4,    115.60,      0.05,      1.03,      1.00,      0.15,      1.00,      0.05,      0.06,      0.00,      0.09,      0.15,      1.98,      8.22,      3.32,      3.32,      1.58,      0.00,      0.00,      0.00,      0.00,     44.17,     44.17,     20.98,      0.00,      0.80,      0.80,      0.38,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  85,     11.00,      0.00,      0.00,     20.98,      3.17,      0.00,      1.19,     65.79,     65.79,     31.25,      0.00,         4,    126.60,      0.05,      6.72,      1.00,      0.97,      1.00,      0.06,      0.39,      0.00,      0.58,      0.97,      2.95,     53.50,     21.62,     21.62,     10.27,      0.00,      0.00,      0.00,      0.00,     65.79,     65.79,     31.25,      0.00,      1.19,      1.19,      0.57,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  86,     10.00,      0.00,      0.00,     22.08,      2.34,      0.00,      0.93,     85.44,     85.44,     40.58,      0.00,         4,    136.60,      0.05,      6.11,      1.00,      0.88,      1.00,      0.09,      0.35,      0.00,      0.53,      0.88,      3.84,     48.63,     19.65,     19.65,      9.33,      0.00,      0.00,      0.00,      0.00,     85.44,     85.44,     40.58,      0.00,      1.55,      1.55,      0.74,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  87,      9.15,      0.00,      0.00,     21.02,      2.45,      0.00,      0.92,     89.04,     89.04,     42.29,      0.00,         4,    145.75,      0.06,      1.12,      1.00,      0.16,      1.00,      0.11,      0.06,      0.00,      0.10,      0.16,      4.00,      8.90,      3.60,      3.60,      1.71,      0.00,      0.00,      0.00,      0.00,     89.04,     89.04,     42.29,      0.00,      1.62,      1.62,      0.77,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  88,      9.15,      0.00,      0.00,     12.75,      1.75,      0.00,      0.63,     92.63,     92.63,     44.00,      0.00,         4,    154.90,      0.06,      1.12,      1.00,      0.16,      1.00,      0.12,      0.06,      0.00,      0.10,      0.16,      4.16,      8.90,      3.60,      3.60,      1.71,      0.00,      0.00,      0.00,      0.00,     92.63,     92.63,     44.00,      0.00,      1.68,      1.68,      0.80,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  89,     10.05,      2.00,      0.00,     10.93,      0.93,      0.00,      0.47,    112.38,    112.38,     53.38,      0.00,         4,    164.95,      0.07,      6.14,      1.00,      0.89,      1.00,      0.12,      0.35,      0.00,      0.53,      0.89,      5.05,     48.88,     19.75,     19.75,      9.38,      0.00,      0.00,      0.00,      0.00,    112.38,    112.38,     53.38,      0.00,      2.04,      2.04,      0.97,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  90,      6.85,     15.00,      0.00,      3.90,      0.00,      0.00,      0.00,    115.07,    115.07,     54.66,      0.00,         4,    171.80,      0.07,      0.84,      1.00,      0.12,      1.00,      0.15,      0.05,      0.00,      0.07,      0.12,      5.17,      6.66,      2.69,      2.69,      1.28,      0.00,      0.00,      0.00,      0.00,    115.07,    115.07,     54.66,      0.00,      2.09,      2.09,      0.99,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  91,      1.70,      6.00,      0.00,      4.09,      0.10,      0.00,      0.09,    115.21,    115.21,     54.72,      0.00,         4,    173.50,      0.07,      0.04,      1.00,      0.01,      1.00,      0.15,      0.00,      0.00,      0.00,      0.01,      5.17,      0.33,      0.13,      0.13,      0.06,      0.00,      0.00,      0.00,      0.00,    115.21,    115.21,     54.72,      0.00,      2.09,      2.09,      0.99,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  92,     -0.25,      3.00,      0.00,      6.45,      0.23,      0.00,      0.23,    115.21,    115.21,     54.68,      0.00,         4,    173.50,      0.07,      0.00,      1.00,      0.00,      1.00,      0.15,      0.00,      0.00,      0.00,      0.00,      5.17,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    115.21,    115.21,     54.68,      0.00,      2.09,      2.09,      0.99,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  93,      0.05,      0.00,      0.00,      8.52,      0.34,      0.00,      0.34,    115.21,    115.21,     54.68,      0.00,         4,    173.55,      0.07,      0.00,      1.00,      0.00,      1.00,      0.15,      0.00,      0.00,      0.00,      0.00,      5.17,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    115.21,    115.21,     54.68,      0.00,      2.09,      2.09,      0.99,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  94,      2.30,      0.00,      0.00,     23.87,      1.82,      0.00,      1.82,    115.21,    115.21,     54.68,      0.00,         4,    175.85,      0.07,      0.00,      1.00,      0.00,      1.00,      0.15,      0.00,      0.00,      0.00,      0.00,      5.17,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    115.21,    115.21,     54.68,      0.00,      2.09,      2.09,      0.99,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  95,      7.90,      0.00,      0.00,     11.64,      1.07,      0.00,      1.05,    118.31,    118.31,     56.15,      0.00,         4,    183.75,      0.07,      0.96,      1.00,      0.14,      1.00,      0.15,      0.06,      0.00,      0.08,      0.14,      5.31,      7.68,      3.10,      3.10,      1.47,      0.00,      0.00,      0.00,      0.00,    118.31,    118.31,     56.15,      0.00,      2.15,      2.15,      1.02,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  96,     11.05,      1.00,      0.00,     18.63,      1.95,      0.00,      1.85,    140.02,    140.02,     66.46,      0.00,         4,    194.80,      0.08,      6.75,      1.00,      0.98,      1.00,      0.16,      0.39,      0.00,      0.59,      0.98,      6.29,     53.74,     21.71,     21.71,     10.31,      0.00,      0.00,      0.00,      0.00,    140.02,    140.02,     66.46,      0.00,      2.54,      2.54,      1.21,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  97,      9.15,     11.00,      0.00,      5.81,      0.48,      0.00,      0.47,    143.62,    143.62,     68.17,      0.00,         4,    203.95,      0.08,      1.12,      1.00,      0.16,      1.00,      0.19,      0.06,      0.00,      0.10,      0.16,      6.45,      8.90,      3.60,      3.60,      1.71,      0.00,      0.00,      0.00,      0.00,    143.62,    143.62,     68.17,      0.00,      2.61,      2.61,      1.24,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  98,      9.60,     17.00,      0.00,      5.33,      0.39,      0.00,      0.39,    147.39,    147.39,     69.96,      0.00,         4,    213.55,      0.09,      1.17,      1.00,      0.17,      1.00,      0.19,      0.07,      0.00,      0.10,      0.17,      6.62,      9.34,      3.77,      3.77,      1.79,      0.00,      0.00,      0.00,      0.00,    147.39,    147.39,     69.96,      0.00,      2.67,      2.67,      1.27,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  99,      5.15,      1.00,      0.00,     16.11,      1.24,      0.00,      1.20,    149.42,    149.42,     70.93,      0.00,         4,    218.70,      0.09,      0.63,      1.00,      0.09,      1.00,      0.20,      0.04,      0.00,      0.05,      0.09,      6.71,      5.01,      2.02,      2.02,      0.96,      0.00,      0.00,      0.00,      0.00,    149.42,    149.42,     70.93,      0.00,      2.71,      2.71,      1.29,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 100,      5.95,      0.00,      0.00,     23.64,      1.89,      0.00,      1.70,    151.76,    151.76,     72.04,      0.00,         4,    224.65,      0.09,      0.73,      1.00,      0.11,      1.00,      0.20,      0.04,      0.00,      0.06,      0.11,      6.82,      5.79,      2.34,      2.34,      1.11,      0.00,      0.00,      0.00,      0.00,    151.76,    151.76,     72.04,      0.00,      2.75,      2.75,      1.31,      0.00,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
